0.00151876 	2.94742e-05 	-2.51146e-07 	5.20834e-07
0.00303752 	6.15848e-05 	-5.17752e-07 	1.20195e-06
0.00455628 	9.28818e-05 	-7.87828e-07 	1.57219e-06
0.00607504 	0.00013369 	-1.26471e-06 	2.29789e-06
0.0075938 	0.000186474 	-2.00277e-06 	2.61009e-06
0.00911256 	0.000245821 	-2.88904e-06 	3.24639e-06
0.0106313 	0.000307721 	-3.8799e-06 	3.24264e-06
0.0121501 	0.000370515 	-4.91443e-06 	4.17438e-06
0.0136688 	0.000434385 	-6.13572e-06 	4.36316e-06
0.0151876 	0.00050205 	-7.5452e-06 	5.0269e-06
0.0167064 	0.000566996 	-9.0158e-06 	5.24385e-06
0.0182251 	0.000633732 	-1.06033e-05 	5.20024e-06
0.0197439 	0.000697003 	-1.21655e-05 	6.09403e-06
0.0212626 	0.000759483 	-1.38429e-05 	6.32292e-06
0.0227814 	0.00082277 	-1.56221e-05 	6.99446e-06
0.0243002 	0.000880821 	-1.75635e-05 	7.29838e-06
0.0258189 	0.000938826 	-1.9557e-05 	7.33378e-06
0.0273377 	0.000995202 	-2.15591e-05 	8.376e-06
0.0288564 	0.00104847 	-2.37021e-05 	8.71578e-06
0.0303752 	0.00110176 	-2.58923e-05 	8.73072e-06
0.0318939 	0.00115433 	-2.80036e-05 	9.92909e-06
0.0334127 	0.0012037 	-3.02873e-05 	1.03351e-05
0.0349315 	0.00125308 	-3.25709e-05 	1.07411e-05
0.0364502 	0.00130169 	-3.49114e-05 	1.09966e-05
0.037969 	0.0013477 	-3.72355e-05 	1.22227e-05
0.0394877 	0.0013932 	-3.96584e-05 	1.27453e-05
0.0410065 	0.00143786 	-4.22973e-05 	1.12836e-05
0.0425253 	0.00148124 	-4.45128e-05 	1.4466e-05
0.044044 	0.0015229 	-4.70625e-05 	1.51324e-05
0.0455628 	0.00156426 	-4.96729e-05 	1.51131e-05
0.0470815 	0.00160465 	-5.21438e-05 	1.65492e-05
0.0486003 	0.0016432 	-5.47348e-05 	1.78584e-05
0.0501191 	0.00168148 	-5.73841e-05 	1.86605e-05
0.0516378 	0.00171879 	-6.01874e-05 	1.70155e-05
0.0531566 	0.0017561 	-6.26403e-05 	2.08356e-05
0.0546753 	0.00179157 	-6.53553e-05 	2.17483e-05
0.0561941 	0.00182705 	-6.80703e-05 	2.2661e-05
0.0577129 	0.00186117 	-7.08793e-05 	2.00047e-05
0.0592316 	0.00189585 	-7.34545e-05 	2.49454e-05
0.0607504 	0.00192881 	-7.62219e-05 	2.59594e-05
0.0622691 	0.00196176 	-7.89894e-05 	2.69734e-05
0.0637879 	0.00199328 	-8.17248e-05 	2.41281e-05
0.0653067 	0.00202579 	-8.45033e-05 	2.93034e-05
0.0668254 	0.00205646 	-8.73192e-05 	3.03949e-05
0.0683442 	0.00208713 	-9.01351e-05 	3.14864e-05
0.0698629 	0.00211668 	-9.28017e-05 	2.95719e-05
0.0713817 	0.00214709 	-9.56835e-05 	3.33595e-05
0.0729005 	0.00217581 	-9.85449e-05 	3.47745e-05
0.0744192 	0.00220441 	-0.000101398 	3.58929e-05
0.075938 	0.00223266 	-0.000104181 	3.61556e-05
0.0774567 	0.00225992 	-0.000106837 	3.51326e-05
0.0789755 	0.00228788 	-0.000109905 	3.89494e-05
0.0804942 	0.00231455 	-0.000112797 	4.00377e-05
0.082013 	0.00234122 	-0.000115689 	4.11259e-05
0.0835318 	0.00236644 	-0.000118178 	3.88268e-05
0.0850505 	0.00239292 	-0.000121268 	4.18859e-05
0.0865693 	0.00241817 	-0.000124285 	4.37149e-05
0.088088 	0.002443 	-0.000127221 	4.47117e-05
0.0896068 	0.00246783 	-0.000130156 	4.57086e-05
0.0911256 	0.00249067 	-0.000132406 	4.22126e-05
0.0926443 	0.0025159 	-0.000135909 	4.67653e-05
0.0941631 	0.00253919 	-0.000138902 	4.778e-05
0.0956818 	0.00256241 	-0.000141874 	4.86473e-05
0.0972006 	0.00258563 	-0.000144846 	4.95145e-05
0.0987194 	0.00260703 	-0.000146953 	4.61156e-05
0.100238 	0.0026307 	-0.000150499 	4.98113e-05
0.101757 	0.00265281 	-0.000153592 	5.10247e-05
0.103276 	0.00267468 	-0.000156597 	5.17772e-05
0.104794 	0.00269655 	-0.000159602 	5.25297e-05
0.106313 	0.00271711 	-0.000161885 	5.03835e-05
0.107832 	0.00273875 	-0.000165043 	5.16594e-05
0.109351 	0.00276025 	-0.000168464 	5.3831e-05
0.110869 	0.00278087 	-0.000171518 	5.44541e-05
0.112388 	0.00280148 	-0.000174572 	5.50773e-05
0.113907 	0.00282167 	-0.000177365 	5.48345e-05
0.115426 	0.00284061 	-0.000179488 	5.23259e-05
0.116944 	0.00286192 	-0.000183532 	5.599e-05
0.118463 	0.00288131 	-0.000186635 	5.6408e-05
0.119982 	0.0029007 	-0.000189738 	5.68259e-05
0.121501 	0.00292009 	-0.000192841 	5.72439e-05
0.12302 	0.00293839 	-0.000195177 	5.5583e-05
0.124538 	0.00295696 	-0.000197929 	5.49691e-05
0.126057 	0.00297664 	-0.00020184 	5.73736e-05
0.127576 	0.002995 	-0.000204953 	5.75758e-05
0.129095 	0.00301336 	-0.000208065 	5.77781e-05
0.130613 	0.00303172 	-0.000211177 	5.79804e-05
0.132132 	0.00304896 	-0.000213333 	5.60974e-05
0.133651 	0.00306673 	-0.00021614 	5.55757e-05
0.13517 	0.00308551 	-0.000220119 	5.75391e-05
0.136688 	0.00310299 	-0.000223215 	5.75699e-05
0.138207 	0.00312047 	-0.000226311 	5.76007e-05
0.139726 	0.00313794 	-0.000229407 	5.76314e-05
0.141245 	0.00315465 	-0.000231767 	5.63751e-05
0.142763 	0.00317102 	-0.000233932 	5.47507e-05
0.144282 	0.0031891 	-0.000238116 	5.65761e-05
0.145801 	0.0032059 	-0.000241292 	5.66265e-05
