0.00151876 	-0.000359195 	-5.61323e-07 	-1.05621e-06
0.00303752 	-0.000735632 	-1.16638e-06 	-2.15652e-06
0.00455628 	-0.00111138 	-1.73755e-06 	-3.38842e-06
0.00607504 	-0.00143333 	-2.94882e-06 	-4.11467e-06
0.0075938 	-0.00172906 	-4.59236e-06 	-4.88087e-06
0.00911256 	-0.00199017 	-6.63556e-06 	-5.4099e-06
0.0106313 	-0.00224777 	-8.75231e-06 	-6.11485e-06
0.0121501 	-0.00246428 	-1.13394e-05 	-6.38403e-06
0.0136688 	-0.00267242 	-1.39562e-05 	-7.02695e-06
0.0151876 	-0.00283777 	-1.7197e-05 	-7.05484e-06
0.0167064 	-0.00300181 	-2.03494e-05 	-7.33282e-06
0.0182251 	-0.00315054 	-2.37582e-05 	-7.66524e-06
0.0197439 	-0.00327952 	-2.73497e-05 	-8.05596e-06
0.0212626 	-0.00340385 	-3.09435e-05 	-8.89386e-06
0.0227814 	-0.00349888 	-3.51382e-05 	-9.05348e-06
0.0243002 	-0.00359007 	-3.92633e-05 	-9.68952e-06
0.0258189 	-0.0036738 	-4.34847e-05 	-1.08052e-05
0.0273377 	-0.00374283 	-4.80315e-05 	-1.12661e-05
0.0288564 	-0.00381088 	-5.25026e-05 	-1.21467e-05
0.0303752 	-0.00387215 	-5.71093e-05 	-1.32421e-05
0.0318939 	-0.00392157 	-6.19126e-05 	-1.41596e-05
0.0334127 	-0.00397056 	-6.66864e-05 	-1.52667e-05
0.0349315 	-0.00401345 	-7.15683e-05 	-1.6806e-05
0.0364502 	-0.00404555 	-7.67468e-05 	-1.77281e-05
0.037969 	-0.00407693 	-8.18601e-05 	-1.90535e-05
0.0394877 	-0.00410529 	-8.6875e-05 	-2.14467e-05
0.0410065 	-0.00412497 	-9.24802e-05 	-2.18332e-05
0.0425253 	-0.00414374 	-9.7864e-05 	-2.3267e-05
0.044044 	-0.00416251 	-0.000103248 	-2.47009e-05
0.0455628 	-0.00417488 	-0.00010889 	-2.61796e-05
0.0470815 	-0.00418507 	-0.000114466 	-2.76523e-05
0.0486003 	-0.00419526 	-0.000120042 	-2.91249e-05
0.0501191 	-0.0042033 	-0.000125476 	-3.13136e-05
0.0516378 	-0.00420682 	-0.000131495 	-3.21346e-05
0.0531566 	-0.00420989 	-0.000137237 	-3.35877e-05
0.0546753 	-0.00421296 	-0.000142979 	-3.50408e-05
0.0561941 	-0.00421308 	-0.000148924 	-3.65338e-05
0.0577129 	-0.00421053 	-0.000154785 	-3.78999e-05
0.0592316 	-0.00420798 	-0.000160646 	-3.9266e-05
0.0607504 	-0.00420543 	-0.000166507 	-4.06321e-05
0.0622691 	-0.00419994 	-0.000172554 	-4.2023e-05
0.0637879 	-0.00419294 	-0.000178489 	-4.32609e-05
0.0653067 	-0.00418593 	-0.000184423 	-4.44989e-05
0.0668254 	-0.00417893 	-0.000190358 	-4.57368e-05
0.0683442 	-0.00416986 	-0.000196475 	-4.69723e-05
0.0698629 	-0.00415942 	-0.000202455 	-4.81009e-05
0.0713817 	-0.00414898 	-0.000208435 	-4.92296e-05
0.0729005 	-0.00413854 	-0.000214415 	-5.03583e-05
